ID,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
3.92866E+17,
